
p110.txt,4435868.0,4435868.0,4442328.0,4436726.666666667,4435869.0,1593.5238095240534,0.0,0.1456310241873744,0.01936486838652548,15.0,212.0,5.182
p120.txt,6282721.0,6282721.0,6283444.0,6282993.533333333,6282732.0,345.68571428568765,0.0,0.011507752771450459,0.004345251046481293,15.0,219.0,6.145
p130.txt,7880929.5,7880929.5,7881978.5,7881309.033333333,7881175.5,379.54285714283054,0.0,0.013310612663138276,0.004821766265007192,15.0,219.0,7.23
p140.txt,9257162.0,9257162.0,9259949.0,9258483.533333333,9258735.0,1080.1047619047708,0.0,0.03010641922438,0.014280834666175227,15.0,222.0,8.513
p150.txt,1.06243895E7,1.06243895E7,1.06407555E7,1.0629587366666667E7,1.06275255E7,4758.400000000106,0.0,0.15404179223662687,0.048925164123548,15.0,229.0,9.843
p160.txt,1.4873277E7,1.4873277E7,1.4897255E7,1.4876060666666666E7,1.4873472E7,4781.809523809036,0.0,0.16121531253670593,0.01871813454425679,15.0,233.0,11.358
p170.txt,1.6630187E7,1.6630194E7,1.6656067E7,1.6644234266666668E7,1.6646045E7,5492.761904761594,4.209213041320581E-5,0.1556206192991095,0.08446687941632887,15.0,238.0,13.838
p180.txt,1.87460315E7,1.87460315E7,1.87476965E7,1.8746220966666665E7,1.87460325E7,306.4380952367293,0.0,0.00888187987948276,0.00100821339172507,15.0,239.0,15.392
p190.txt,2.4453272E7,2.4453272E7,2.4459661E7,2.4456486066666666E7,2.4456588E7,1738.6285714286246,0.0,0.02612738287129837,0.013143435365214111,15.0,245.0,17.562
p200.txt,2.74826495E7,2.74826535E7,2.75104565E7,2.7494215766666666E7,2.74910745E7,8482.523809523454,1.455463746317472E-5,0.10118020098462487,0.0420847342247697,15.0,248.0,19.57
p210.txt,2.95120005E7,2.95120005E7,2.95342295E7,2.9519122166666668E7,2.95163355E7,6106.380952381396,0.0,0.07532190167860697,0.024132555839445718,15.0,251.0,22.533
p220.txt,3.73518505E7,3.73518505E7,3.73765805E7,3.7362666166666664E7,3.73580555E7,7434.761904761727,0.0,0.06620823244085323,0.028957065995967188,15.0,252.0,24.387
p230.txt,4.6744886E7,4.6744886E7,4.6745952E7,4.6745084733333334E7,4.6745128E7,198.73333333326238,0.0,0.002280463364484406,4.257150183230739E-4,15.0,252.0,27.064
p240.txt,4.6717781E7,4.6717781E7,4.6732237E7,4.6721998733333334E7,4.6719571E7,4235.1238095238805,0.0,0.03094325049385372,0.009028682248414154,15.0,258.0,29.914
p250.txt,5.45262935E7,5.45329985E7,5.45614935E7,5.45420989E7,5.45406965E7,7568.571428570896,0.012296819698555155,0.06455601094543498,0.028986015710017042,15.0,259.0,32.74
p260.txt,6.33003605E7,6.33016635E7,6.33435525E7,6.3311443166666664E7,6.33039595E7,11685.238095237208,0.00205844009371795,0.0682334186706567,0.017508589070357662,15.0,263.0,32.466
p270.txt,6.89604385E7,6.89604415E7,6.89718745E7,6.896479283333333E7,6.89665695E7,4306.333333333688,4.350320365204755E-6,0.016583421232160524,0.0063137649567005,15.0,262.0,29.442
p280.txt,7.3845821E7,7.3845821E7,7.3922937E7,7.38707786E7,7.3864483E7,19805.68571428529,0.0,0.10442838735586676,0.03379744400160438,15.0,266.0,36.482
p290.txt,8.62552675E7,8.62558965E7,8.62894395E7,8.627159516666667E7,8.62756775E7,11426.095238094884,7.29230826395617E-4,0.039617290619381594,0.018929858399662377,15.0,268.0,46.87
p300.txt,9.5937735E7,9.5937735E7,9.6029528E7,9.596207173333333E7,9.5945361E7,23276.98095238102,0.0,0.09567976563132327,0.025367494865289452,15.0,273.0,47.192
