
p110.txt,4435868.0,4435868.0,4442366.0,4436884.0,4435869.0,1735.2857142857142,0.0,0.1464876772708295,0.022904198231326993,15.0,213.0,2.884
p120.txt,6282721.0,6282721.0,6283436.0,6282958.2,6282740.0,319.5714285714951,0.0,0.011380419407451006,0.00377225090848376,15.0,218.0,3.417
p130.txt,7880929.5,7880929.5,7896330.5,7884218.1,7881695.5,4746.59999999976,0.0,0.19542111117730465,0.04173365590949646,15.0,221.0,4.438
p140.txt,9257162.0,9257162.0,9259949.0,9258405.266666668,9258742.0,1109.1238095237475,0.0,0.03010641922438,0.013427441369179885,15.0,226.0,5.899
p150.txt,1.06243895E7,1.06246235E7,1.06360435E7,1.06320429E7,1.06340955E7,3731.4285714284383,0.0022024794930569896,0.10969100859865878,0.07203237418959461,15.0,231.0,5.869
p160.txt,1.4873277E7,1.4873277E7,1.4891099E7,1.48758248E7,1.4873477E7,4198.342857143442,0.0,0.11982564434186226,0.017131396127430424,15.0,231.0,6.507
p170.txt,1.6630187E7,1.6630187E7,1.665516E7,1.6640739933333334E7,1.6637567E7,6838.209523809542,0.0,0.15016668182985554,0.06345689317865157,15.0,237.0,7.312
p180.txt,1.87460315E7,1.87460315E7,1.87521005E7,1.8747030566666666E7,1.87463615E7,1145.114285714126,0.0,0.03237485224539391,0.0053291279276896555,15.0,242.0,8.079
p190.txt,2.4453272E7,2.4453272E7,2.4468735E7,2.4457645666666668E7,2.4456121E7,3420.857142857409,0.0,0.06323489142884436,0.01788717681625592,15.0,243.0,9.178
p200.txt,2.74826495E7,2.74826605E7,2.75141505E7,2.74969631E7,2.74994125E7,8263.599999999893,4.002525302373048E-5,0.11462140868186671,0.05208377016197073,15.0,247.0,10.254
p210.txt,2.95120005E7,2.95120005E7,2.95546035E7,2.9525763433333334E7,2.95246295E7,9713.638095238113,0.0,0.14435822471607776,0.04663526621992297,15.0,251.0,11.614
p220.txt,3.73518505E7,3.73518505E7,3.73839035E7,3.73609099E7,3.73580595E7,5919.799999999681,0.0,0.08581368679444677,0.024253149117739157,15.0,253.0,12.678
p230.txt,4.6744886E7,4.6744886E7,4.6827723E7,4.675158753333333E7,4.6745182E7,11097.199999998722,0.0,0.1772108290091883,0.014337397250257494,15.0,251.0,15.632
p240.txt,4.6717781E7,4.6717781E7,4.6742639E7,4.6723496266666666E7,4.6717969E7,7241.5238095234545,0.0,0.05320886280964415,0.012233029646677784,15.0,256.0,17.032
p250.txt,5.45262935E7,5.45329815E7,5.45639325E7,5.4543186233333334E7,5.45421625E7,6069.371428571641,0.012265642079632644,0.0690290822720235,0.030981383321057755,15.0,260.0,17.803
p260.txt,6.33003605E7,6.33016635E7,6.33380275E7,6.331447636666667E7,6.33147515E7,11921.152380952346,0.00205844009371795,0.059505190337739065,0.02230003097691679,15.0,264.0,19.859
p270.txt,6.89604385E7,6.89604565E7,6.89722325E7,6.89625053E7,6.89605555E7,3296.5142857123697,2.6101922191228525E-5,0.017102559462408292,0.0029973707316260758,15.0,263.0,20.808
p280.txt,7.3845821E7,7.3845834E7,7.3892671E7,7.387392826666667E7,7.3874696E7,12801.409523809594,1.7604246014138023E-5,0.0634429942894128,0.03806173405533673,15.0,270.0,23.442
p290.txt,8.62552675E7,8.62559185E7,8.62998615E7,8.627749696666667E7,8.62766245E7,9116.028571428997,7.547365150771807E-4,0.05170003095752964,0.025771179713749075,15.0,268.0,23.334
p300.txt,9.5937735E7,9.5938196E7,9.6006296E7,9.595819466666667E7,9.5947201E7,18315.857142858207,4.80519995599229E-4,0.07146405947565887,0.021326332125727175,15.0,269.0,25.489
